25
0	5e+24	0	0	0	0	0	0
1	5e+24	0	1e+12	0	0	0	0
2	5e+24	0	2e+12	0	0	0	0
3	5e+24	0	3e+12	0	0	0	0
4	5e+24	0	4e+12	0	0	0	0
5	5e+24	1e+12	0	0	0	0	0
6	5e+24	1e+12	1e+12	0	0	0	0
7	5e+24	1e+12	2e+12	0	0	0	0
8	5e+24	1e+12	3e+12	0	0	0	0
9	5e+24	1e+12	4e+12	0	0	0	0
10	5e+24	2e+12	0	0	0	0	0
11	5e+24	2e+12	1e+12	0	0	0	0
12	5e+24	2e+12	2e+12	0	0	0	0
13	5e+24	2e+12	3e+12	0	0	0	0
14	5e+24	2e+12	4e+12	0	0	0	0
15	5e+24	3e+12	0	0	0	0	0
16	5e+24	3e+12	1e+12	0	0	0	0
17	5e+24	3e+12	2e+12	0	0	0	0
18	5e+24	3e+12	3e+12	0	0	0	0
19	5e+24	3e+12	4e+12	0	0	0	0
20	5e+24	4e+12	0	0	0	0	0
21	5e+24	4e+12	1e+12	0	0	0	0
22	5e+24	4e+12	2e+12	0	0	0	0
23	5e+24	4e+12	3e+12	0	0	0	0
24	5e+24	4e+12	4e+12	0	0	0	0
