400
0	5e+24	0	0	0	0	0	0
1	5e+24	0	2.5e+11	0	0	0	0
2	5e+24	0	5e+11	0	0	0	0
3	5e+24	0	7.5e+11	0	0	0	0
4	5e+24	0	1e+12	0	0	0	0
5	5e+24	0	1.25e+12	0	0	0	0
6	5e+24	0	1.5e+12	0	0	0	0
7	5e+24	0	1.75e+12	0	0	0	0
8	5e+24	0	2e+12	0	0	0	0
9	5e+24	0	2.25e+12	0	0	0	0
10	5e+24	0	2.5e+12	0	0	0	0
11	5e+24	0	2.75e+12	0	0	0	0
12	5e+24	0	3e+12	0	0	0	0
13	5e+24	0	3.25e+12	0	0	0	0
14	5e+24	0	3.5e+12	0	0	0	0
15	5e+24	0	3.75e+12	0	0	0	0
16	5e+24	0	4e+12	0	0	0	0
17	5e+24	0	4.25e+12	0	0	0	0
18	5e+24	0	4.5e+12	0	0	0	0
19	5e+24	0	4.75e+12	0	0	0	0
20	5e+24	2.5e+11	0	0	0	0	0
21	5e+24	2.5e+11	2.5e+11	0	0	0	0
22	5e+24	2.5e+11	5e+11	0	0	0	0
23	5e+24	2.5e+11	7.5e+11	0	0	0	0
24	5e+24	2.5e+11	1e+12	0	0	0	0
25	5e+24	2.5e+11	1.25e+12	0	0	0	0
26	5e+24	2.5e+11	1.5e+12	0	0	0	0
27	5e+24	2.5e+11	1.75e+12	0	0	0	0
28	5e+24	2.5e+11	2e+12	0	0	0	0
29	5e+24	2.5e+11	2.25e+12	0	0	0	0
30	5e+24	2.5e+11	2.5e+12	0	0	0	0
31	5e+24	2.5e+11	2.75e+12	0	0	0	0
32	5e+24	2.5e+11	3e+12	0	0	0	0
33	5e+24	2.5e+11	3.25e+12	0	0	0	0
34	5e+24	2.5e+11	3.5e+12	0	0	0	0
35	5e+24	2.5e+11	3.75e+12	0	0	0	0
36	5e+24	2.5e+11	4e+12	0	0	0	0
37	5e+24	2.5e+11	4.25e+12	0	0	0	0
38	5e+24	2.5e+11	4.5e+12	0	0	0	0
39	5e+24	2.5e+11	4.75e+12	0	0	0	0
40	5e+24	5e+11	0	0	0	0	0
41	5e+24	5e+11	2.5e+11	0	0	0	0
42	5e+24	5e+11	5e+11	0	0	0	0
43	5e+24	5e+11	7.5e+11	0	0	0	0
44	5e+24	5e+11	1e+12	0	0	0	0
45	5e+24	5e+11	1.25e+12	0	0	0	0
46	5e+24	5e+11	1.5e+12	0	0	0	0
47	5e+24	5e+11	1.75e+12	0	0	0	0
48	5e+24	5e+11	2e+12	0	0	0	0
49	5e+24	5e+11	2.25e+12	0	0	0	0
50	5e+24	5e+11	2.5e+12	0	0	0	0
51	5e+24	5e+11	2.75e+12	0	0	0	0
52	5e+24	5e+11	3e+12	0	0	0	0
53	5e+24	5e+11	3.25e+12	0	0	0	0
54	5e+24	5e+11	3.5e+12	0	0	0	0
55	5e+24	5e+11	3.75e+12	0	0	0	0
56	5e+24	5e+11	4e+12	0	0	0	0
57	5e+24	5e+11	4.25e+12	0	0	0	0
58	5e+24	5e+11	4.5e+12	0	0	0	0
59	5e+24	5e+11	4.75e+12	0	0	0	0
60	5e+24	7.5e+11	0	0	0	0	0
61	5e+24	7.5e+11	2.5e+11	0	0	0	0
62	5e+24	7.5e+11	5e+11	0	0	0	0
63	5e+24	7.5e+11	7.5e+11	0	0	0	0
64	5e+24	7.5e+11	1e+12	0	0	0	0
65	5e+24	7.5e+11	1.25e+12	0	0	0	0
66	5e+24	7.5e+11	1.5e+12	0	0	0	0
67	5e+24	7.5e+11	1.75e+12	0	0	0	0
68	5e+24	7.5e+11	2e+12	0	0	0	0
69	5e+24	7.5e+11	2.25e+12	0	0	0	0
70	5e+24	7.5e+11	2.5e+12	0	0	0	0
71	5e+24	7.5e+11	2.75e+12	0	0	0	0
72	5e+24	7.5e+11	3e+12	0	0	0	0
73	5e+24	7.5e+11	3.25e+12	0	0	0	0
74	5e+24	7.5e+11	3.5e+12	0	0	0	0
75	5e+24	7.5e+11	3.75e+12	0	0	0	0
76	5e+24	7.5e+11	4e+12	0	0	0	0
77	5e+24	7.5e+11	4.25e+12	0	0	0	0
78	5e+24	7.5e+11	4.5e+12	0	0	0	0
79	5e+24	7.5e+11	4.75e+12	0	0	0	0
80	5e+24	1e+12	0	0	0	0	0
81	5e+24	1e+12	2.5e+11	0	0	0	0
82	5e+24	1e+12	5e+11	0	0	0	0
83	5e+24	1e+12	7.5e+11	0	0	0	0
84	5e+24	1e+12	1e+12	0	0	0	0
85	5e+24	1e+12	1.25e+12	0	0	0	0
86	5e+24	1e+12	1.5e+12	0	0	0	0
87	5e+24	1e+12	1.75e+12	0	0	0	0
88	5e+24	1e+12	2e+12	0	0	0	0
89	5e+24	1e+12	2.25e+12	0	0	0	0
90	5e+24	1e+12	2.5e+12	0	0	0	0
91	5e+24	1e+12	2.75e+12	0	0	0	0
92	5e+24	1e+12	3e+12	0	0	0	0
93	5e+24	1e+12	3.25e+12	0	0	0	0
94	5e+24	1e+12	3.5e+12	0	0	0	0
95	5e+24	1e+12	3.75e+12	0	0	0	0
96	5e+24	1e+12	4e+12	0	0	0	0
97	5e+24	1e+12	4.25e+12	0	0	0	0
98	5e+24	1e+12	4.5e+12	0	0	0	0
99	5e+24	1e+12	4.75e+12	0	0	0	0
100	5e+24	1.25e+12	0	0	0	0	0
101	5e+24	1.25e+12	2.5e+11	0	0	0	0
102	5e+24	1.25e+12	5e+11	0	0	0	0
103	5e+24	1.25e+12	7.5e+11	0	0	0	0
104	5e+24	1.25e+12	1e+12	0	0	0	0
105	5e+24	1.25e+12	1.25e+12	0	0	0	0
106	5e+24	1.25e+12	1.5e+12	0	0	0	0
107	5e+24	1.25e+12	1.75e+12	0	0	0	0
108	5e+24	1.25e+12	2e+12	0	0	0	0
109	5e+24	1.25e+12	2.25e+12	0	0	0	0
110	5e+24	1.25e+12	2.5e+12	0	0	0	0
111	5e+24	1.25e+12	2.75e+12	0	0	0	0
112	5e+24	1.25e+12	3e+12	0	0	0	0
113	5e+24	1.25e+12	3.25e+12	0	0	0	0
114	5e+24	1.25e+12	3.5e+12	0	0	0	0
115	5e+24	1.25e+12	3.75e+12	0	0	0	0
116	5e+24	1.25e+12	4e+12	0	0	0	0
117	5e+24	1.25e+12	4.25e+12	0	0	0	0
118	5e+24	1.25e+12	4.5e+12	0	0	0	0
119	5e+24	1.25e+12	4.75e+12	0	0	0	0
120	5e+24	1.5e+12	0	0	0	0	0
121	5e+24	1.5e+12	2.5e+11	0	0	0	0
122	5e+24	1.5e+12	5e+11	0	0	0	0
123	5e+24	1.5e+12	7.5e+11	0	0	0	0
124	5e+24	1.5e+12	1e+12	0	0	0	0
125	5e+24	1.5e+12	1.25e+12	0	0	0	0
126	5e+24	1.5e+12	1.5e+12	0	0	0	0
127	5e+24	1.5e+12	1.75e+12	0	0	0	0
128	5e+24	1.5e+12	2e+12	0	0	0	0
129	5e+24	1.5e+12	2.25e+12	0	0	0	0
130	5e+24	1.5e+12	2.5e+12	0	0	0	0
131	5e+24	1.5e+12	2.75e+12	0	0	0	0
132	5e+24	1.5e+12	3e+12	0	0	0	0
133	5e+24	1.5e+12	3.25e+12	0	0	0	0
134	5e+24	1.5e+12	3.5e+12	0	0	0	0
135	5e+24	1.5e+12	3.75e+12	0	0	0	0
136	5e+24	1.5e+12	4e+12	0	0	0	0
137	5e+24	1.5e+12	4.25e+12	0	0	0	0
138	5e+24	1.5e+12	4.5e+12	0	0	0	0
139	5e+24	1.5e+12	4.75e+12	0	0	0	0
140	5e+24	1.75e+12	0	0	0	0	0
141	5e+24	1.75e+12	2.5e+11	0	0	0	0
142	5e+24	1.75e+12	5e+11	0	0	0	0
143	5e+24	1.75e+12	7.5e+11	0	0	0	0
144	5e+24	1.75e+12	1e+12	0	0	0	0
145	5e+24	1.75e+12	1.25e+12	0	0	0	0
146	5e+24	1.75e+12	1.5e+12	0	0	0	0
147	5e+24	1.75e+12	1.75e+12	0	0	0	0
148	5e+24	1.75e+12	2e+12	0	0	0	0
149	5e+24	1.75e+12	2.25e+12	0	0	0	0
150	5e+24	1.75e+12	2.5e+12	0	0	0	0
151	5e+24	1.75e+12	2.75e+12	0	0	0	0
152	5e+24	1.75e+12	3e+12	0	0	0	0
153	5e+24	1.75e+12	3.25e+12	0	0	0	0
154	5e+24	1.75e+12	3.5e+12	0	0	0	0
155	5e+24	1.75e+12	3.75e+12	0	0	0	0
156	5e+24	1.75e+12	4e+12	0	0	0	0
157	5e+24	1.75e+12	4.25e+12	0	0	0	0
158	5e+24	1.75e+12	4.5e+12	0	0	0	0
159	5e+24	1.75e+12	4.75e+12	0	0	0	0
160	5e+24	2e+12	0	0	0	0	0
161	5e+24	2e+12	2.5e+11	0	0	0	0
162	5e+24	2e+12	5e+11	0	0	0	0
163	5e+24	2e+12	7.5e+11	0	0	0	0
164	5e+24	2e+12	1e+12	0	0	0	0
165	5e+24	2e+12	1.25e+12	0	0	0	0
166	5e+24	2e+12	1.5e+12	0	0	0	0
167	5e+24	2e+12	1.75e+12	0	0	0	0
168	5e+24	2e+12	2e+12	0	0	0	0
169	5e+24	2e+12	2.25e+12	0	0	0	0
170	5e+24	2e+12	2.5e+12	0	0	0	0
171	5e+24	2e+12	2.75e+12	0	0	0	0
172	5e+24	2e+12	3e+12	0	0	0	0
173	5e+24	2e+12	3.25e+12	0	0	0	0
174	5e+24	2e+12	3.5e+12	0	0	0	0
175	5e+24	2e+12	3.75e+12	0	0	0	0
176	5e+24	2e+12	4e+12	0	0	0	0
